ari,macro_f1,weighted_f1,runtime,n_spots,n_clusters_pred,n_clusters_true,sample_id,dataset,method,seed,l,res,peak_ram_gb,error,assignment,n_gt_clusters
,,,,,,,A1,HER2+,Novae_zero_shot,,,,,Too few spots: 346 < 512,level_N,6.0
,,,,,,,B1,HER2+,Novae_zero_shot,,,,,Too few spots: 295 < 512,level_N,5.0
,,,,,,,C1,HER2+,Novae_zero_shot,,,,,Too few spots: 176 < 512,level_N,4.0
,,,,,,,D1,HER2+,Novae_zero_shot,,,,,Too few spots: 306 < 512,level_N,4.0
0.0692971383350764,0.2395715764728266,0.37314867705829,6.166095733642578,584.0,9.0,4.0,E1,HER2+,Novae_zero_shot,,,,,,resolution_1.0,4.0
0.0925367655762269,0.326755979553684,0.5681592802354973,6.151614427566528,584.0,4.0,4.0,E1,HER2+,Novae_zero_shot,,,,,,level_4,4.0
0.0182944042587341,0.2220974656627658,0.4031577902042592,5.713067293167114,683.0,9.0,4.0,F1,HER2+,Novae_zero_shot,,,,,,resolution_1.0,4.0
0.0521739986914795,0.3246191922026892,0.6581067771424657,5.705074787139893,683.0,4.0,4.0,F1,HER2+,Novae_zero_shot,,,,,,level_4,4.0
,,,,,,,G2,HER2+,Novae_zero_shot,,,,,Too few spots: 467 < 512,level_N,7.0
0.1539388565239763,0.2837374154285262,0.3987915781175074,5.664017677307129,612.0,8.0,7.0,H1,HER2+,Novae_zero_shot,,,,,,resolution_1.0,7.0
0.1447037479511033,0.2475741528987513,0.349408753943283,5.656113862991333,612.0,7.0,7.0,H1,HER2+,Novae_zero_shot,,,,,,level_7,7.0
0.4815383800116281,0.6501400759573281,0.6824261500537417,197.0299150943756,4221.0,7.0,7.0,151507,DLPFC,HyperGCN,,,,,,,
0.4050927681100699,0.4805692352696403,0.5425877905857961,190.62636518478396,4381.0,7.0,7.0,151508,DLPFC,HyperGCN,,,,,,,
0.3426033745176812,0.3947885582082738,0.5255393128124719,232.8092103004456,4788.0,7.0,7.0,151509,DLPFC,HyperGCN,,,,,,,
0.3132128784991822,0.4059384332190025,0.4873088122604011,214.5773377418518,4595.0,7.0,7.0,151510,DLPFC,HyperGCN,,,,,,,
0.2671710098397763,0.5024727365498521,0.5231833892701694,140.8734748363495,3636.0,5.0,5.0,151669,DLPFC,HyperGCN,,,,,,,
0.1610208291791367,0.2961711134549332,0.4172815547990258,129.4299120903015,3484.0,5.0,5.0,151670,DLPFC,HyperGCN,,,,,,,
0.3989305494441588,0.4882319819344799,0.529201180928692,172.92323446273804,4093.0,5.0,5.0,151671,DLPFC,HyperGCN,,,,,,,
0.4389183578752462,0.5176468079879213,0.5976627765811505,164.67466950416565,3888.0,5.0,5.0,151672,DLPFC,HyperGCN,,,,,,,
0.4374002807499801,0.5698327775384372,0.5957872972470047,141.46622109413147,3611.0,7.0,7.0,151673,DLPFC,HyperGCN,,,,,,,
0.3159292747489833,0.4543327624219445,0.5235290695173914,144.61389660835266,3635.0,7.0,7.0,151674,DLPFC,HyperGCN,,,,,,,
0.3522441168568245,0.5270635240271253,0.5644212324434589,132.17538619041443,3566.0,7.0,7.0,151675,DLPFC,HyperGCN,,,,,,,
0.3502446893670045,0.4625087401391931,0.525646734944966,126.0077667236328,3431.0,7.0,7.0,151676,DLPFC,HyperGCN,,,,,,,
0.0544326022327116,0.2018543956043956,0.3437703192760996,2.6344635486602783,346.0,6.0,6.0,A1,HER2+,HyperGCN,,,,,,,
0.400418545630738,0.5090897086795219,0.5948899718048735,2.306934118270874,295.0,5.0,5.0,B1,HER2+,HyperGCN,,,,,,,
0.0748603297270709,0.3022823572385242,0.4767727023676432,1.2482879161834717,176.0,4.0,4.0,C1,HER2+,HyperGCN,,,,,,,
0.1101705004124031,0.3083451830785638,0.385138212175497,2.22981858253479,306.0,4.0,4.0,D1,HER2+,HyperGCN,,,,,,,
0.1075836554341305,0.3577169511341417,0.5223558663838697,5.129289865493774,587.0,4.0,4.0,E1,HER2+,HyperGCN,,,,,,,
0.0737178989024235,0.2741105071707909,0.4272226657782789,6.653012990951538,691.0,4.0,4.0,F1,HER2+,HyperGCN,,,,,,,
0.1243264918065385,0.2593515898551027,0.3526504356356569,3.7705092430114746,467.0,7.0,7.0,G2,HER2+,HyperGCN,,,,,,,
0.167802276193332,0.3503231349597984,0.4033167635358231,5.277711391448975,613.0,7.0,7.0,H1,HER2+,HyperGCN,,,,,,,
0.2611449362487643,0.4209147650654369,0.4273168443795323,267.8389196395874,5292.0,14.0,14.0,E9.5_E2S1,MOSTA,HyperGCN,,,,,,,
0.31587561739004,0.4368980709860603,0.4492234925915503,187.29431176185608,4356.0,13.0,13.0,E9.5_E2S2,MOSTA,HyperGCN,,,,,,,
0.3417033802095018,0.4280732778898798,0.4982580575688818,253.03897500038147,5059.0,13.0,13.0,E9.5_E2S3,MOSTA,HyperGCN,,,,,,,
0.2042446560054436,0.2837726684102317,0.3522280309941661,322.9353427886963,5797.0,13.0,13.0,E9.5_E2S4,MOSTA,HyperGCN,,,,,,,
0.378942020350171,0.4970943870366374,0.5469557304240692,1182.6158492565155,4221.0,7.0,7.0,151507,DLPFC,STMSGAL,,,,,,,
0.3121464896001899,0.4465991155663694,0.5179461519833887,1323.3266048431396,4381.0,7.0,7.0,151508,DLPFC,STMSGAL,,,,,,,
0.3810938776610602,0.5082896664436013,0.5475433583351087,1542.2873446941376,4788.0,7.0,7.0,151509,DLPFC,STMSGAL,,,,,,,
0.3768188446925292,0.4779797271962507,0.5460987077765992,1425.916081905365,4595.0,7.0,7.0,151510,DLPFC,STMSGAL,,,,,,,
0.2761583454739714,0.3835112773745238,0.5474895287227214,699.6235027313232,3636.0,5.0,5.0,151669,DLPFC,STMSGAL,,,,,,,
0.1681270258177261,0.3045754787911473,0.4340497630019369,697.8979275226593,3484.0,5.0,5.0,151670,DLPFC,STMSGAL,,,,,,,
0.2908604321305643,0.4169664133733735,0.5788755938868134,904.7799475193024,4093.0,6.0,5.0,151671,DLPFC,STMSGAL,,,,,,,
0.310118179049942,0.5196001033093014,0.5328180633149389,793.4429838657379,3888.0,5.0,5.0,151672,DLPFC,STMSGAL,,,,,,,
0.2775282247912424,0.4870610296546906,0.5180686451604788,720.650785446167,3611.0,7.0,7.0,151673,DLPFC,STMSGAL,,,,,,,
0.4241403082256718,0.5208878226982598,0.5933102702729018,730.7835903167725,3635.0,6.0,7.0,151674,DLPFC,STMSGAL,,,,,,,
0.338673842830505,0.4770465186692783,0.5095979697309523,670.5897629261017,3566.0,7.0,7.0,151675,DLPFC,STMSGAL,,,,,,,
0.3344347252463128,0.4929702440338413,0.5498447571214139,630.9580709934235,3431.0,7.0,7.0,151676,DLPFC,STMSGAL,,,,,,,
0.0269217996116394,0.1866849773826518,0.39240210432575,8.720213890075684,346.0,6.0,6.0,A1,HER2+,STMSGAL,,,,,,,
0.0432582980834902,0.2893829519916476,0.3353989758706044,6.565023422241211,295.0,5.0,5.0,B1,HER2+,STMSGAL,,,,,,,
0.0530412853531445,0.2714646112212115,0.4898704175428687,4.07387900352478,176.0,4.0,4.0,C1,HER2+,STMSGAL,,,,,,,
0.0804508858617694,0.3578942522543816,0.4979126649711684,6.205573320388794,306.0,4.0,4.0,D1,HER2+,STMSGAL,,,,,,,
-0.0046018262052017,0.2805799224277485,0.3668430248128048,14.021468877792358,587.0,4.0,4.0,E1,HER2+,STMSGAL,,,,,,,
0.0227624671921549,0.2496249038935357,0.5002277549190102,17.518834829330444,691.0,4.0,4.0,F1,HER2+,STMSGAL,,,,,,,
0.1211694678851752,0.2597831317419813,0.3610407495484582,13.390581369400024,467.0,7.0,7.0,G2,HER2+,STMSGAL,,,,,,,
